uid,keep,interaction,title,journal
WOS:000234103800009,1,disease,A three-year survey of penaeid shrimp and callinectid crabs from Texas coastal waters for signs of disease caused by white spot syndrome virus or Taura syndrome virus,JOURNAL OF AQUATIC ANIMAL HEALTH
WOS:000297696300001,1,enhancement,"A trial of acoustic harassment device efficacy on free-ranging bottlenose dolphins in Sardinia, Italy",MARINE AND FRESHWATER BEHAVIOUR AND PHYSIOLOGY
WOS:000080944300006,1,water,A trophic model of a sandy barrier lagoon at Chiku in southwestern Taiwan,ESTUARINE COASTAL AND SHELF SCIENCE
WOS:000405155600012,1,feed,A workflow management system for early feeding of the European hake,AQUACULTURE
WOS:000405155600012,1,genetic,A workflow management system for early feeding of the European hake,AQUACULTURE
WOS:000238457000032,1,feed,"Abalone fanning in South Africa: An overview with perspectives on kelp resources, abalone feed, potential for on-farm seaweed production and socio-economic importance",AQUACULTURE
WOS:000238457000032,1,market,"Abalone fanning in South Africa: An overview with perspectives on kelp resources, abalone feed, potential for on-farm seaweed production and socio-economic importance",AQUACULTURE
WOS:000331544500001,1,exclusion,Abalone farm discharges the withering syndrome pathogen into the wild,FRONTIERS IN MICROBIOLOGY
WOS:000331544500001,1,water,Abalone farm discharges the withering syndrome pathogen into the wild,FRONTIERS IN MICROBIOLOGY
WOS:000331544500001,1,disease,Abalone farm discharges the withering syndrome pathogen into the wild,FRONTIERS IN MICROBIOLOGY
WOS:000071635600014,1,genetic,Absence of seasonal changes in reproductive function of cultured Atlantic salmon migrating into a Canadian river,ICES JOURNAL OF MARINE SCIENCE
WOS:000360012300002,1,mpa,Abundance and distribution of planktonic Lepeophtheirus salmonis and Caligus elongatus in a fish farming region in the Faroe Islands,AQUACULTURE ENVIRONMENT INTERACTIONS
WOS:000360012300002,1,disease,Abundance and distribution of planktonic Lepeophtheirus salmonis and Caligus elongatus in a fish farming region in the Faroe Islands,AQUACULTURE ENVIRONMENT INTERACTIONS
WOS:000173248300011,1,enhancement,"Abundance and seasonal distribution of Penaeus monodon postlarvae in the Sundarbans mangrove, Bangladesh",HYDROBIOLOGIA
WOS:A1991GP58400011,1,genetic,"ACCELERATION AND DECELERATION EFFECTS OF HATCHERY REARING ON SALMONID DEVELOPMENT, AND THEIR CONSEQUENCES FOR WILD STOCKS",AQUACULTURE
WOS:A1991GP58400011,1,enhancement,"ACCELERATION AND DECELERATION EFFECTS OF HATCHERY REARING ON SALMONID DEVELOPMENT, AND THEIR CONSEQUENCES FOR WILD STOCKS",AQUACULTURE
WOS:000310564700014,1,genetic,Acceleration Performance of Individual European Sea Bass Dicentrarchus labrax Measured with a Sprint Performance Chamber: Comparison with High-Speed Cinematography and Correlates with Ecological Performance,PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY
WOS:000310564700014,1,enhancement,Acceleration Performance of Individual European Sea Bass Dicentrarchus labrax Measured with a Sprint Performance Chamber: Comparison with High-Speed Cinematography and Correlates with Ecological Performance,PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY
WOS:000288864600043,1,feed,Acclimation to farm conditions of wild caught sturgeon species as by-catch from the North- West Turkish Black Sea coasts,JOURNAL OF APPLIED ICHTHYOLOGY
WOS:A1997XC72200003,1,disease,Accumulation of Diplostomum spp. (Digenea: Diplostomatidae) Metacercariae in the eyes of 0+ and 1+ roach (Rutilus rutilus),INTERNATIONAL JOURNAL FOR PARASITOLOGY
WOS:000360813100015,1,feed,Accuracy of nonmolecular identification of growth-hormone-transgenic coho salmon after simulated escape,ECOLOGICAL APPLICATIONS
WOS:000360813100015,1,genetic,Accuracy of nonmolecular identification of growth-hormone-transgenic coho salmon after simulated escape,ECOLOGICAL APPLICATIONS
WOS:000360813100015,1,invasive,Accuracy of nonmolecular identification of growth-hormone-transgenic coho salmon after simulated escape,ECOLOGICAL APPLICATIONS
WOS:000360813100015,1,enhancement,Accuracy of nonmolecular identification of growth-hormone-transgenic coho salmon after simulated escape,ECOLOGICAL APPLICATIONS
WOS:000252920700008,1,feed,Acoustic conditioning for recall/recapture of escaped Atlantic salmon and rainbow trout,AQUACULTURE
WOS:000252920700008,1,genetic,Acoustic conditioning for recall/recapture of escaped Atlantic salmon and rainbow trout,AQUACULTURE
WOS:000368306500052,1,genetic,Acoustic stress responses in juvenile sea bass Dicentrarchus labrax induced by offshore pile driving,ENVIRONMENTAL POLLUTION
WOS:000229897500013,1,feed,Activity and substrate specificity of cytosolic and microsomal glutathione S-transferase in Australian black tiger prawns (Penaeus monodon) after exposure to cyanobacterial toxins,ENVIRONMENTAL TOXICOLOGY
WOS:000253450800011,0,exclusion,Adaptation of fisheries sonar for monitoring schools of large pelagic fish: dependence of schooling behaviour on fish finding efficiency,AQUATIC LIVING RESOURCES
WOS:000358653700004,1,enhancement,Adaptation of lake-origin burbot stocked into a large river environment,HYDROBIOLOGIA
WOS:000086270100008,1,exclusion,Adaptation opportunities to climate variability and change in the exploitation and utilisation of marine living resources,ENVIRONMENTAL MONITORING AND ASSESSMENT
WOS:000371797400001,1,mpa,Adapting Management of Marine Environments to a Changing Climate: A Checklist to Guide Reform and Assess Progress,ECOSYSTEMS
WOS:000371797400001,1,habitat,Adapting Management of Marine Environments to a Changing Climate: A Checklist to Guide Reform and Assess Progress,ECOSYSTEMS
WOS:000371797400001,1,enhancement,Adapting Management of Marine Environments to a Changing Climate: A Checklist to Guide Reform and Assess Progress,ECOSYSTEMS
WOS:000329367100002,1,feed,Adapting to the wild: the case of aquaculture-produced and released meagres Argyrosomus regius,JOURNAL OF FISH BIOLOGY
WOS:000329367100002,1,enhancement,Adapting to the wild: the case of aquaculture-produced and released meagres Argyrosomus regius,JOURNAL OF FISH BIOLOGY
WOS:000386833700001,1,feed,Adaptive capacities from survival to stress responses of two isogenic lines of rainbow trout fed a plant-based diet,SCIENTIFIC REPORTS
WOS:000080274600002,1,mpa,Adaptive disease management strategies for the endangered population of Kootenai River white sturgeon,FISHERIES
WOS:000080274600002,1,disease,Adaptive disease management strategies for the endangered population of Kootenai River white sturgeon,FISHERIES
WOS:000080274600002,1,enhancement,Adaptive disease management strategies for the endangered population of Kootenai River white sturgeon,FISHERIES
WOS:000243557900004,1,mpa,Addition of dissolved nitrogen and dissolved organic carbon from wild fish faeces and food around Mediterranean fish farms: Implications for waste-dispersal models,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY
WOS:000243557900004,1,water,Addition of dissolved nitrogen and dissolved organic carbon from wild fish faeces and food around Mediterranean fish farms: Implications for waste-dispersal models,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY
WOS:000342552300018,1,feed,Addressing marketplace gilthead sea bream (Sparus aurata L.) differentiation by H-1 NMR-based lipid fingerprinting,FOOD RESEARCH INTERNATIONAL
WOS:000342552300018,1,market,Addressing marketplace gilthead sea bream (Sparus aurata L.) differentiation by H-1 NMR-based lipid fingerprinting,FOOD RESEARCH INTERNATIONAL
WOS:000246988700051,1,disease,"Adoption of aquaculture management techniques in Delta State, Nigeria",JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT
WOS:000246988700051,1,feed,"Adoption of aquaculture management techniques in Delta State, Nigeria",JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT
WOS:000292391000007,1,water,Adult recaptures of farmed Atlantic salmon post-smolts allowed to escape during summer,AQUACULTURE ENVIRONMENT INTERACTIONS
WOS:000292391000007,1,genetic,Adult recaptures of farmed Atlantic salmon post-smolts allowed to escape during summer,AQUACULTURE ENVIRONMENT INTERACTIONS
WOS:000220366600021,1,exclusion,Adult return of farmed Atlantic salmon escaped as juveniles into freshwater,TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY
WOS:000220366600021,1,feed,Adult return of farmed Atlantic salmon escaped as juveniles into freshwater,TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY
WOS:000220366600021,1,genetic,Adult return of farmed Atlantic salmon escaped as juveniles into freshwater,TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY
WOS:000220366600021,1,enhancement,Adult return of farmed Atlantic salmon escaped as juveniles into freshwater,TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY
WOS:000255552600004,1,disease,Advances in hatchery and grow-out technology of cobia Rachycentron canadum (Linnaeus),AQUACULTURE RESEARCH
WOS:000255552600004,1,feed,Advances in hatchery and grow-out technology of cobia Rachycentron canadum (Linnaeus),AQUACULTURE RESEARCH
WOS:000255552600004,1,enhancement,Advances in hatchery and grow-out technology of cobia Rachycentron canadum (Linnaeus),AQUACULTURE RESEARCH
WOS:000305982200014,1,enhancement,Advantages and Applications of Cryopreservation in Fisheries Science,BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY
WOS:000378415900008,1,disease,Aeromonas salmonicida infection levels in pre- and post-stocked cleaner fish assessed by culture and an amended qPCR assay,JOURNAL OF FISH DISEASES
WOS:000404693400004,1,disease,"Aeromonas veronii Infection Associated with High Morbidity and Mortality in Farmed European Seabass Dicentrarchus labrax in the Aegean Sea, Greece",FISH PATHOLOGY
WOS:000227699600013,1,genetic,AFLP and microsatellites as genetic tags to identify cultured gilthead seabream escapees: data from a simulated floating cage breaking event,AQUACULTURE INTERNATIONAL
WOS:000227699600013,1,enhancement,AFLP and microsatellites as genetic tags to identify cultured gilthead seabream escapees: data from a simulated floating cage breaking event,AQUACULTURE INTERNATIONAL
WOS:000317291700007,1,invasive,Age and growth of two newly established invasive populations of Tilapia mariae in northern Australia,JOURNAL OF FISH BIOLOGY
WOS:000230779200008,1,exclusion,"Age, growth, and mortality of the New Zealand geoduck clam, Panopea zelandica (Bivalvia : Hiatellidae) in two north island populations",BULLETIN OF MARINE SCIENCE
WOS:000302500300001,1,disease,Ageing and longevity in the Decapoda (Crustacea): A review,ZOOLOGISCHER ANZEIGER
WOS:000287428500029,1,fad,Aggregation and feeding behaviour of pouting (Trisopterus luscus) at wind turbines in the Belgian part of the North Sea,FISHERIES RESEARCH
WOS:000287428500029,1,feed,Aggregation and feeding behaviour of pouting (Trisopterus luscus) at wind turbines in the Belgian part of the North Sea,FISHERIES RESEARCH
WOS:A1993LR57300007,1,fad,"AGGREGATION DYNAMICS IN JUVENILE QUEEN CONCH (STROMBUS-GIGAS) - POPULATION-STRUCTURE, MORTALITY, GROWTH, AND MIGRATION",MARINE BIOLOGY
WOS:A1993LR57300007,1,feed,"AGGREGATION DYNAMICS IN JUVENILE QUEEN CONCH (STROMBUS-GIGAS) - POPULATION-STRUCTURE, MORTALITY, GROWTH, AND MIGRATION",MARINE BIOLOGY
WOS:A1993LR57300007,1,enhancement,"AGGREGATION DYNAMICS IN JUVENILE QUEEN CONCH (STROMBUS-GIGAS) - POPULATION-STRUCTURE, MORTALITY, GROWTH, AND MIGRATION",MARINE BIOLOGY
WOS:000389098500005,1,fad,Aggregation of European storm-petrel (Hydrobates pelagicus ssp melitensis) around cage fish farms. Do they benefit from the farm resources?,MARINE ENVIRONMENTAL RESEARCH
WOS:000389098500005,1,water,Aggregation of European storm-petrel (Hydrobates pelagicus ssp melitensis) around cage fish farms. Do they benefit from the farm resources?,MARINE ENVIRONMENTAL RESEARCH
WOS:000389098500005,1,feed,Aggregation of European storm-petrel (Hydrobates pelagicus ssp melitensis) around cage fish farms. Do they benefit from the farm resources?,MARINE ENVIRONMENTAL RESEARCH
WOS:000347527200003,1,fad,"Aggregations of bluefish Pomatomus saltatrix (L.) at Mediterranean coastal fish farms: seasonal presence, daily patterns and influence of farming activity",ENVIRONMENTAL BIOLOGY OF FISHES
WOS:000347527200003,1,feed,"Aggregations of bluefish Pomatomus saltatrix (L.) at Mediterranean coastal fish farms: seasonal presence, daily patterns and influence of farming activity",ENVIRONMENTAL BIOLOGY OF FISHES
WOS:000349737300021,1,fad,Aggregations of wild Atlantic Bluefin Tuna (Thunnus thynnus L.) at Mediterranean offshore fish farm sites: Environmental and management considerations,FISHERIES RESEARCH
WOS:000349737300021,1,enhancement,Aggregations of wild Atlantic Bluefin Tuna (Thunnus thynnus L.) at Mediterranean offshore fish farm sites: Environmental and management considerations,FISHERIES RESEARCH
WOS:000083335600003,1,enhancement,Aggressive interactions in pure and mixed groups of juvenile farmed and hatchery-reared wild Atlantic salmon Salmo salar L. in relation to tank substrate,AQUACULTURE RESEARCH
WOS:A1995RG69500004,1,water,AGRICULTURE AND WATER-QUALITY - A REGIONAL STUDY,JOURNAL OF THE CHARTERED INSTITUTION OF WATER AND ENVIRONMENTAL MANAGEMENT
WOS:000268953300008,1,market,Agriculture versus fish - Norway in WTO,FOOD POLICY
WOS:000263083500005,1,invasive,Alien Species in Aquaculture and Biodiversity: A Paradox in Food Production,AMBIO
WOS:000371372000008,1,market,Aligning end-to-end seafood supply through a series of markets,INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS
WOS:000300454400010,1,disease,Allee Effects May Slow the Spread of Parasites in a Coastal Marine Ecosystem,AMERICAN NATURALIST
WOS:000300454400010,1,invasive,Allee Effects May Slow the Spread of Parasites in a Coastal Marine Ecosystem,AMERICAN NATURALIST
WOS:000300454400010,1,enhancement,Allee Effects May Slow the Spread of Parasites in a Coastal Marine Ecosystem,AMERICAN NATURALIST
WOS:000220069800005,1,enhancement,"Allozyme diversity in Australian rainbow trout, Oncorhynchus mykiss",FISHERIES MANAGEMENT AND ECOLOGY
WOS:A1996UN67900012,1,genetic,Allozyme variation in natural and cultured populations in two tilapia species: Oreochromis niloticus and Tilapia zillii,HEREDITY
WOS:000236280300031,1,exclusion,"Allozymic variation and differentiation in the chilean blue mussel, Mytilus chilensis, along its natural distribution",GENETICS AND MOLECULAR BIOLOGY
WOS:000369554000158,1,feed,Alternate Directed Anthropogenic Shifts in Genotype Result in Different Ecological Outcomes in Coho Salmon Oncorhynchus kisutch Fry,PLOS ONE
WOS:000369554000158,1,genetic,Alternate Directed Anthropogenic Shifts in Genotype Result in Different Ecological Outcomes in Coho Salmon Oncorhynchus kisutch Fry,PLOS ONE
WOS:000081768100014,1,feed,"Alternative dietary protein sources for farmed tilapia, Oreochromis spp.",AQUACULTURE
WOS:000208665200014,1,feed,Alternatives for adding value for the fish processing wastes,REVISTA BRASILEIRA DE ENGENHARIA AGRICOLA E AMBIENTAL
